0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,label
0.21456748247146606,0.33816319704055786,0.1371888518333435,0.32351499795913696,0.08338415622711182,0.276786744594574,0.042118608951568604,0.2540857195854187,0.0,0.23033767938613892,0.10220324993133545,0.13175654411315918,0.07410764694213867,0.05918323993682861,0.044761598110198975,0.03260520100593567,0.01687699556350708,0.030495405197143555,0.11872845888137817,0.11279922723770142,0.08689314126968384,0.017780154943466187,0.0439644455909729,0.0,0.009369373321533203,0.02261480689048767,0.13383108377456665,0.10911500453948975,0.10122066736221313,0.012025654315948486,0.05398142337799072,0.0010455846786499023,0.01690232753753662,0.023122847080230713,0.14525896310806274,0.11853522062301636,0.11219137907028198,0.038348883390426636,0.07498371601104736,0.021433889865875244,0.04384034872055054,0.026208817958831787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.19501018524169922,0.3271004557609558,0.13608968257904053,0.31943750381469727,0.08652442693710327,0.26819437742233276,0.04237222671508789,0.2383471131324768,0.008218228816986084,0.2220476269721985,0.12389141321182251,0.11889207363128662,0.07138568162918091,0.03910267353057861,0.030332863330841064,0.03083699941635132,0.0,0.041917264461517334,0.1368078589439392,0.0967097282409668,0.08020293712615967,0.0,0.03732025623321533,1.1205673217773438e-05,0.0075272321701049805,0.023492753505706787,0.1404891014099121,0.09968328475952148,0.08719444274902344,0.008519202470779419,0.04366225004196167,0.0029337406158447266,0.012309432029724121,0.022034883499145508,0.13368654251098633,0.11808830499649048,0.08914560079574585,0.053479135036468506,0.053108811378479004,0.03739312291145325,0.02484893798828125,0.0375363826751709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.21151435375213623,0.34764984250068665,0.14840435981750488,0.3313152492046356,0.08697068691253662,0.2812270224094391,0.039939165115356445,0.2565143406391144,0.0,0.23657014966011047,0.10187786817550659,0.13320717215538025,0.0733863115310669,0.043229252099990845,0.042468488216400146,0.026329100131988525,0.013220787048339844,0.027706384658813477,0.11532431840896606,0.11391416192054749,0.08188998699188232,0.004846453666687012,0.04214322566986084,0.0,0.010512351989746094,0.026504099369049072,0.1286104917526245,0.11051914095878601,0.09396529197692871,0.003313302993774414,0.05154389142990112,0.0017996430397033691,0.018889546394348145,0.026872247457504272,0.1400085687637329,0.1177147924900055,0.1034243106842041,0.036062926054000854,0.06850206851959229,0.02195104956626892,0.04013538360595703,0.02901598811149597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.20245718955993652,0.345880389213562,0.13141387701034546,0.3232008218765259,0.07974159717559814,0.26805800199508667,0.037813007831573486,0.24526762962341309,0.0017237663269042969,0.2341299057006836,0.10854232311248779,0.11614561080932617,0.07562011480331421,0.03772151470184326,0.03991401195526123,0.028807729482650757,0.010715842247009277,0.03825780749320984,0.12226992845535278,0.0998186469078064,0.07947790622711182,0.0014896094799041748,0.03604400157928467,0.0,0.006923317909240723,0.02840059995651245,0.13064062595367432,0.10416257381439209,0.0826292634010315,0.005090117454528809,0.034233927726745605,0.0033822059631347656,0.0,0.026323437690734863,0.12891530990600586,0.12233400344848633,0.08095043897628784,0.04575607180595398,0.039485037326812744,0.034311383962631226,0.00705409049987793,0.04206806421279907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.19741064310073853,0.32214608788490295,0.1414777636528015,0.3236141502857208,0.09042090177536011,0.27611902356147766,0.04592287540435791,0.24059239029884338,0.011112868785858154,0.22013577818870544,0.12212467193603516,0.12326589226722717,0.07053464651107788,0.0416865348815918,0.030155599117279053,0.032285064458847046,0.0,0.039775460958480835,0.1367020606994629,0.09974053502082825,0.08410829305648804,0.0009191632270812988,0.04070156812667847,0.0,0.010476529598236084,0.023903250694274902,0.1430566906929016,0.10106876492500305,0.09531980752944946,0.018657952547073364,0.05509591102600098,0.01672309637069702,0.026062726974487305,0.033966630697250366,0.14277243614196777,0.11481079459190369,0.10683971643447876,0.05900520086288452,0.07769489288330078,0.05114936828613281,0.05545908212661743,0.056418031454086304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.2197977900505066,0.33369290828704834,0.1382066011428833,0.31475067138671875,0.0847441554069519,0.27144062519073486,0.042837321758270264,0.24416619539260864,0.0,0.21899330615997314,0.10367721319198608,0.1276494860649109,0.07337790727615356,0.05634191632270813,0.0437280535697937,0.03352135419845581,0.015583693981170654,0.03168433904647827,0.12057965993881226,0.10813534259796143,0.08577132225036621,0.01287919282913208,0.04369431734085083,0.001446068286895752,0.010025620460510254,0.02531680464744568,0.13617092370986938,0.10246020555496216,0.10101115703582764,0.0063555240631103516,0.05534452199935913,0.0,0.020918726921081543,0.02412891387939453,0.14931261539459229,0.1082921028137207,0.11515170335769653,0.03325745463371277,0.07680481672286987,0.015912503004074097,0.04542195796966553,0.018148064613342285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.20185482501983643,0.3197442591190338,0.143954336643219,0.3284666836261749,0.08644551038742065,0.27787354588508606,0.0382043719291687,0.24135103821754456,0.000912785530090332,0.21746781468391418,0.12537485361099243,0.125922292470932,0.07071024179458618,0.038821667432785034,0.030125856399536133,0.026754438877105713,0.0,0.032203465700149536,0.1421779990196228,0.09624609351158142,0.08503532409667969,0.0,0.04042327404022217,0.0004749596118927002,0.009631037712097168,0.024693459272384644,0.1487782597541809,0.0945679247379303,0.100139319896698,0.013822406530380249,0.05932784080505371,0.009941250085830688,0.02856004238128662,0.02619144320487976,0.14759737253189087,0.10638442635536194,0.1112062931060791,0.04821029305458069,0.07953059673309326,0.03803941607475281,0.05463892221450806,0.043664783239364624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.21909278631210327,0.3391985297203064,0.14488548040390015,0.3198169469833374,0.08735734224319458,0.2733243703842163,0.04262059926986694,0.25112372636795044,0.0,0.22893333435058594,0.10369676351547241,0.12731289863586426,0.07430917024612427,0.045591115951538086,0.046253740787506104,0.024655818939208984,0.018880248069763184,0.022126585245132446,0.11992484331130981,0.1083574891090393,0.08426064252853394,0.012217342853546143,0.04521453380584717,0.0,0.01345282793045044,0.0208892822265625,0.1375126838684082,0.10457479953765869,0.10030275583267212,0.0055827796459198,0.05657851696014404,0.0036042332649230957,0.021121680736541748,0.028691112995147705,0.15507149696350098,0.11241436004638672,0.12157893180847168,0.03365355730056763,0.086098313331604,0.01903223991394043,0.05499690771102905,0.024442344903945923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.20946770906448364,0.3433065414428711,0.13242816925048828,0.3210439085960388,0.08070147037506104,0.27212321758270264,0.040453314781188965,0.24303853511810303,0.0,0.21586215496063232,0.10384446382522583,0.12581533193588257,0.07424032688140869,0.05254489183425903,0.043358445167541504,0.030819207429885864,0.017283141613006592,0.03450170159339905,0.12019932270050049,0.10847306251525879,0.08699822425842285,0.007826775312423706,0.045027971267700195,0.0,0.013649225234985352,0.031284838914871216,0.13400059938430786,0.10656541585922241,0.09961211681365967,0.005867809057235718,0.05128884315490723,0.0008759200572967529,0.015191733837127686,0.02643325924873352,0.14234036207199097,0.11735564470291138,0.10494685173034668,0.040118128061294556,0.06417828798294067,0.02442014217376709,0.03153717517852783,0.026669561862945557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0.21016597747802734,0.3401451110839844,0.13352268934249878,0.3184090256690979,0.0802682638168335,0.26838427782058716,0.03973388671875,0.24159157276153564,0.0,0.21621674299240112,0.10448753833770752,0.1226649284362793,0.07437032461166382,0.052627116441726685,0.043796420097351074,0.03136149048805237,0.017609834671020508,0.03534120321273804,0.12034720182418823,0.10490763187408447,0.08451825380325317,0.011042118072509766,0.0415228009223938,0.0004610121250152588,0.008871674537658691,0.027669787406921387,0.13374948501586914,0.10293573141098022,0.09750556945800781,0.004640519618988037,0.049277663230895996,0.0,0.013836979866027832,0.026467353105545044,0.14165914058685303,0.11374849081039429,0.10381960868835449,0.03520897030830383,0.06295377016067505,0.020542055368423462,0.03040444850921631,0.026247799396514893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
